Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
ถ้วยกรองกาแฟ-8q-coffee-filter,10172,ถ้วยกรองกาแฟ 8Q Coffee Filter,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,40.80,JC10172,,,Y,,แคน เซรามิก,0.00,Y,65.00,123.000,24.000,48.000
ถั่วพิตาชิโออบเกลือ-กู๊ดดี้-500g,10492,ถั่วพิตาชิโออบเกลือ กู๊ดดี้ 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,215.03,8859380301472,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,0.00,Y,269.00,0.000,,20.000
ถั่วอัลมอนด์อบเกลือ-กู๊ดดี้-500g,10456,ถั่วอัลมอนด์อบเกลือ กู๊ดดี้ 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,240.10,8859380301441,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,0.00,Y,280.00,0.000,,20.000
ถุงผ้า-600d-สีขาว-ทรงแบน-ขนาด-13*15,10850,ถุงผ้า 600D สีขาว ทรงแบน ขนาด 13*15,ของที่ระลึก,,N,,,,,,,45.00,JC10850,,,Y,,บริษัท ยูไนเต็ด การ์เม้นท์ จำกัด,0.00,Y,79.00,71.000,50.000,100.000
ถุงผ้ากระสอบ-ทรงกล่อง-ขนาด-15*13*4-นิ้ว,10866,ถุงผ้ากระสอบ ทรงกล่อง ขนาด 15*13*4 นิ้ว,ของที่ระลึก,,N,,,,,,,106.00,JC10866,,,Y,,บริษัท ยูไนเต็ด การ์เม้นท์ จำกัด,0.00,Y,159.00,65.000,50.000,100.000
ถุงไวน์,10169,ถุงไวน์,ของที่ระลึก,,N,,,,,,,9.40,JC10169,,,Y,,Shopee,0.00,Y,15.00,7.000,25.000,50.000
ทองม้วน,10325,ทองม้วน พรเจริญ,เบียร์,,N,,,,,,,32.00,JC10325,,,Y,,พรเจริญ นครพนม,,Y,35.00,22.000,12.000,24.000
ทุเรียนทอดกระปุก-150-g,10367,ทุเรียนทอดกระปุก 150 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,148.00,8857127227056,,,Y,,แม่โสภา,0.00,Y,180.00,9.000,12.000,24.000
น้ำดื่มสิงห์-600-มล.,10336,น้ำดื่มสิงห์ 600 มล.,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,4.58,8850999321004,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,7.00,22.000,15.000,30.000
น้ำถัง,10902,น้ำถัง,,,N,,,,,,,5.00,JC10902,,,N,,,,Y,10.00,,,
น้ำปลาเวียดนาม,10862,น้ำปลาเวียดนาม 500 ml,ของแห้งและเครื่องปรุง,,N,,,,,,,61.93,8936136163307,,,Y,,แคน เซรามิก,0.00,Y,90.00,51.000,24.000,48.000
น้ำปลาเวียดนาม-750-ml,10058,น้ำปลาเวียดนาม 750 ml,ของแห้งและเครื่องปรุง,,N,,,,,,,86.48,8936221048083,,,Y,,แคน เซรามิก,58.33,Y,119.00,45.000,18.000,36.000
น้ำผึ้งดอกไม้ป่า-ขวดใหญ่,10293,น้ำผึ้งดอกไม้ป่า 1000 ml,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,125.23,JC10293,,,Y,,เขมจิรา,0.00,Y,200.00,27.000,12.000,24.000
น้ำผึ้งดอกไม้ป่าขวดกลาง,10294,น้ำผึ้งดอกไม้ป่า 450 ml,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,58.75,JC10294,,,Y,,เขมจิรา,0.00,Y,100.00,21.000,12.000,24.000
น้ำผึ้งบิ๊กเป้งแบรนด์1000ml,10123,น้ำผึ้งบิ๊กเป้งแบรนด์1000ml,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,150.00,3341300220253,,,Y,,บิ๊กเป้งแบรนด์,0.00,Y,200.00,19.000,24.000,36.000
น้ำพริกนครปลาป่น-80กรัม,10696,น้ำพริกนครปลาป่น 80 g (บ้านยางงอย),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,50.00,JC10696,,,Y,,กลุ่มแปรรูปผลิตภัณฑ์จากปลา บ้านยางงอย,0.00,Y,60.00,0.000,6.000,13.000
น้ำมันเขียวยางนา(พิมานยางนา24ml.),10301,น้ำมันเขียวยางนา(พิมานยางนา24ml.),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,45.00,JC10301,,,Y,,บ้านพิมาน,,Y,59.00,1.000,10.000,10.000
น้ำมันเขียวสกัดเย็น,10398,น้ำมันเขียวสกัดเย็น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.00,JC10398,,,Y,,สมุนไพรภูไท,0.00,Y,100.00,15.000,6.000,12.000
น้ำเกสรดอกมะพร้าว,10311,น้ำเกสรดอกมะพร้าว 320 ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,42.86,JC10311,,,Y,,น้ำเกสรดอกมะพร้าวตราแม่กลอง,0.00,Y,59.00,0.000,,
น้ำแข็งกระสอบ,10901,น้ำแข็งกระสอบ,,,N,,,,,,,60.00,JC10901,,,N,,,,Y,80.00,,,
น้ำแข็งถุง-10-บาท,10803,น้ำแข็งถุง 10 บาท,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,5.00,,,,N,,,,Y,10.00,,,
น้ำแร่มองต์เฟลอ500ml,10020,น้ำแร่มองต์เฟลอ500ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,7.09,8851530111009,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,12.00,15.000,0.000,
นิยมไทย40ดีกรี-(เล็ก),10223,นิยมไทย40ดีกรี 330 ml,สุรา,,N,,,,,,,52.75,8855155000304,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,70.00,10.000,6.000,12.000
นิยมไทย40ดีกรี-(ใหญ่),10361,นิยมไทย40ดีกรี 625 ml,สุรา,,N,,,,,,,95.50,8855155000397,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,125.00,24.000,6.000,12.000
บ๊วย-5-รส--300กรัม,10649,บ๊วย 5 รส  300กรัม,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,40.73,JC10649,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,69.00,31.000,33.000,66.000
บ๊วย5รส,10057,บ๊วย5รส 180 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,28.46,JC10057,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,35.00,10.000,24.000,36.000
บ๊วยซากุระ,10062,บ๊วยซากุระ ดำ 200 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,25.72,JC10062,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,35.00,19.000,24.000,48.000
บ๊วยรวมผลไม้1kg-sour-sweet,10148,บ๊วยรวมผลไม้ Sour Sweet 1kg,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,65.33,8859007201819,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,120.00,23.000,12.000,24.000
บ๊วยรวมรส250g,10236,บ๊วยรวมรส250g Sour Sweet,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,17.60,8859007201857,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,35.00,22.000,24.000,48.000
บ๊วยอุเมะ-ไอซ์ทีโซดา,10092,บ๊วยอุเมะ ไอซ์ทีโซดา  265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10092,,,Y,,คลาสทาวน์,0.00,Y,50.00,10.000,6.000,12.000
บ๊วยเค็ม,10050,บ๊วยเค็ม 200 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,25.46,JC10050,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,0.00,Y,35.00,27.000,12.000,24.000
ไวน์บำเรอ(องุ่นมัสเบอรี่)750ml,10458,บำเรอ Dry red (ไวน์แดง สายพันธุ์ ชีราส) 750ml,ไวน์,,N,,,,,,,473.90,JC10458,,,Y,,บริษัท ทองคำ เอสเตท จำกัด,0.00,Y,599.00,0.000,3.000,6.000
ไวน์บำเรอ750ml,10457,บำเรอ Dry white (ไวน์ขาว สายพันธุ์ ชาดอนเนย์)750ml,ไวน์,,N,,,,,,,425.71,JC10457,,,Y,,บริษัท ทองคำ เอสเตท จำกัด,0.00,Y,599.00,16.000,3.000,6.000
ปลากรอบ-200-g,10497,ปลากรอบ 200 g,ของแห้งและเครื่องปรุง,,N,,,,,,,42.00,JC10497,,,Y,,อาหารทะเลแห้งซอลซี,0.00,Y,69.00,0.000,5.000,10.000
ปลากระจก-230g,10830,ปลากระจก 230g,ของแห้งและเครื่องปรุง,,N,,,,,,,30.75,JC10830,,,Y,,,0.00,Y,80.00,3.000,5.000,12.000
ปลาชิวแก้ว,10197,ปลาซิวแก้ว แม่น้ำโขง230g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,55.57,JC10197,,,Y,,หนูเรียง,0.00,Y,100.00,4.000,12.000,24.000
ปลาปีก-ลุ่มแม่น้ำโขง,10625,ปลาปีก ลุ่มแม่น้ำโขง 80 g (บ้านยางงอย),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,80.00,JC10625,,,Y,,กลุ่มแปรรูปผลิตภัณฑ์จากปลา บ้านยางงอย,0.00,Y,100.00,9.000,4.000,8.000
ปลารากกล้วย-ลุ่มแม่น้ำโขง,10693,ปลารากกล้วย ลุ่มแม่น้ำโขง 60 g (บ้านยางงอย),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,80.22,JC10693,,,Y,,กลุ่มแปรรูปผลิตภัณฑ์จากปลา บ้านยางงอย,0.00,Y,100.00,5.000,3.000,6.000
ปลาร้านัวร์นครพนม,10399,ปลาร้านัวร์นครพนม,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,27.77,8859657222790,,,Y,,เถ้าแก่กี้,0.00,Y,45.00,76.000,50.000,100.000
ปลาร้านัวร์นครพนม-400-ml-ชุด-12-ขวด,10875,ปลาร้านัวร์นครพนม 400 ml (ชุด 12 ขวด),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,,JC10875,10399,12.000,N,N,,,Y,540.00,,,
ปลาร้านัวร์นครพนม-400-ml-ชุด-6-ขวด,10874,ปลาร้านัวร์นครพนม 400 ml (ชุด 6 ขวด),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,,JC10874,10399,6.000,N,N,,,Y,270.00,,,
ปลาร้าบองสุก-แม่หงส์,10742,ปลาร้าบองสุก แม่หงส์,ของแห้งและเครื่องปรุง,,N,,,,,,,46.95,8859657223049,,,Y,,เถ้าแก่กี้,0.00,Y,55.00,109.000,50.000,100.000
ปลาร้าบองสุก-แม่หงส์-175g-(ชุด3กระปุก),10876,ปลาร้าบองสุก แม่หงส์ 175g (ชุด3กระปุก),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,,JC10876,10742,3.000,N,N,,,Y,165.00,,,
ปลาร้าบองสุก-แม่หงส์-175g-(ชุด6กระปุก),10877,ปลาร้าบองสุก แม่หงส์ 175g (ชุด6กระปุก),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,,JC10877,10742,6.000,N,N,,,Y,330.00,,,
ปลาวง,10627,ปลาวง,ของแห้งและเครื่องปรุง,,N,,,,,,,44.00,JC10627,,,Y,,หนูเรียง,0.00,Y,80.00,0.000,7.000,15.000
ปลาส้ม1000g-(ชิ้น),10760,ปลาส้ม ชิ้นหนัง 1000g (ศรีสงคราม),อาหารสด,,N,,,,,,,104.71,JC10760,,,Y,,เจ้จิ๊บ ปลาส้มศรีสงคราม,0.00,Y,150.00,4.000,3.000,9.000
ปลาส้มตะเพียน(ตัว),10712,ปลาส้ม ตัว 1000g (ศรีสงคราม),อาหารสด,,N,,,,,,,103.33,JC10712,,,Y,,เจ้จิ๊บ ปลาส้มศรีสงคราม,0.00,Y,150.00,8.000,3.000,9.000
ปลาส้ม500g(แผ่น),10761,ปลาส้ม แผ่น 500g (ศรีสงคราม),อาหารสด,,N,,,,,,,104.53,JC10761,,,Y,,เจ้จิ๊บ ปลาส้มศรีสงคราม,0.00,Y,135.00,0.000,3.000,6.000
ปลาสร้อย-(วง),10933,ปลาสร้อย (วง),ของแห้งและเครื่องปรุง,,N,,,,,,,34.31,JC10933,,,Y,,,0.00,Y,60.00,5.000,5.000,12.000
ปลาเนื้ออ่อนตากแห้ง,10283,ปลาเนื้ออ่อนตากแห้ง 30g,ของแห้งและเครื่องปรุง,,N,,,,,,,43.53,JC10283,,,Y,,ราชาปลาแห้ง,0.00,Y,100.00,20.000,12.000,36.000
ปลาเนื้ออ่อนใหญ่--80g,10797,ปลาเนื้ออ่อนใหญ่  80 g (บ้านยางงอย),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,80.00,JC10797,,,Y,,กลุ่มแปรรูปผลิตภัณฑ์จากปลา บ้านยางงอย,0.00,Y,120.00,1.000,6.000,12.000
