Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
เบียร์อาซาฮีกระป๋อง-490ml.,10032,เบียร์อาซาฮีกระป๋อง 490ml.,เบียร์,,N,,,,,,,59.66,8850999014463,,,Y,,หสน.อรพรรณ นครพนม,59.66,Y,79.00,0.000,6.000,12.000
เบียร์โคโรน่า-เอ็กซ์ตร้า-4.5%-330ml.,10340,เบียร์โคโรน่า เอ็กซ์ตร้า 4.5% 330ml.,เบียร์,,N,,,,,,,67.08,6915878221577,,,Y,,หสน.อรพรรณ นครพนม,67.08,Y,69.00,9.000,24.000,48.000
เป๊ปซี่325ml,10012,เป๊ปซี่325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.63,8858998581559,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.63,Y,16.00,4.000,15.000,
เฝอเนื้อ-เจอกันนครพนม-(ชุด-5-ห่อ),10506,เฝอเนื้อ เจอกันนครพนม (ชุด 5 ห่อ),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,,JC10506,10879,5.000,N,N,,,Y,150.00,,,
เฝอเนื้อ-เจอกันนครพนม-100g,10879,เฝอเนื้อ เจอกันนครพนม 100g,ของแห้งและเครื่องปรุง,,N,,,,,,,19.83,JC10879,,,Y,,ร้าน 99,19.83,Y,30.00,267.000,75.000,150.000
เม็ดบัวอบกรอบ-300-g,10604,เม็ดบัวอบกรอบ 300 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,152.32,JC10604,,,Y,,อัยย์อุ่นผล ไม้อบแห้ง,149.73,Y,229.00,0.000,,40.000
เม็ดบัวเวียดนาม500g-hat-sen-say,10035,เม็ดบัวเวียดนาม500g HAT SEN SAY,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,340.00,8936002400628,,,Y,,เสงี่ยม มุกดาหาร,340.00,Y,420.00,0.000,,12.000
เม็ดมะม่วงหิมพานต์อบเกลือ-กู๊ดดี๊-500g,10787,เม็ดมะม่วงหิมพานต์อบเกลือ กู๊ดดี๊ 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,221.36,8858150001642,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,221.36,Y,269.00,0.000,,20.000
เม็ดมะม่วงเผา,10065,เม็ดมะม่วงเผาเวียดนาม 500g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,165.00,JC10065,,,Y,,อัยย์อุ่นผล ไม้อบแห้ง,165.00,Y,220.00,3.000,10.000,24.000
เมล็ดกาแฟ-chon-ban-me--1kg,10569,เมล็ดกาแฟ (Chon Ban Me)  1kg,กาแฟ,,N,,,,,,,396.51,8936079054250,,,Y,,แคน เซรามิก,396.51,Y,490.00,0.000,5.000,10.000
เมล็ดกาแฟ-chonban-me-500g,10178,เมล็ดกาแฟ (Chon Ban Me) 500g,กาแฟ,,N,,,,,,,198.26,JC10178,,,Y,,แคน เซรามิก,198.26,Y,250.00,0.000,12.000,24.000
เมล็ดกาแฟ-giacat-1000g,10455,เมล็ดกาแฟ (Giacat) 500g,กาแฟ,,N,,,,,,,191.45,JC10455,,,Y,,แคน เซรามิก,191.45,Y,250.00,7.000,6.000,12.000
เมล็ดกาแฟ-papakoff-500g,10217,เมล็ดกาแฟ Papakoff 500g,กาแฟ,,N,,,,,,,222.64,JC10217,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,222.64,Y,249.00,43.000,0.000,0.000
เมล็ดกาแฟคั่วเข็ม-papakoff-dark-500g,10345,เมล็ดกาแฟคั่วเข็ม Papakoff Dark 500g,กาแฟ,,N,,,,,,,225.77,JC10345,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,225.77,Y,259.00,23.000,0.000,0.000
เมล็ดทานตะวันอบกลิ่นมะพร้าว-(ตราฟรุ๊ตทาซี่),10641,เมล็ดทานตะวันอบกลิ่นมะพร้าว (ตราฟรุ๊ตทาซี่),ขนมขบเคี้ยวและของหวาน,,N,,,,,,,43.35,8859007202410,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,43.35,Y,60.00,9.000,10.000,20.000
เมล็ดทานตะวันอบกลิ่นวอลนัท(ตราฟรุ๊ตทาซี่),10642,เมล็ดทานตะวันอบกลิ่นวอลนัท(ตราฟรุ๊ตทาซี่),ขนมขบเคี้ยวและของหวาน,,N,,,,,,,42.61,8859007202397,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,42.61,Y,60.00,10.000,10.000,20.000
เมล่อน-ซีโร่(โซดาคราฟท์),10583,เมล่อน ซีโร่ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.43,JC10583,,,Y,,คลาสทาวน์,37.43,Y,50.00,0.000,4.000,8.000
เมอริเดียนกลม-700ml.,10496,เมอริเดียนกลม 700ml.,สุรา,,N,,,,,,,490.00,8850486100297,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,490.00,Y,525.00,13.000,6.000,12.000
เมอริเดอร์แบน-350ml.,10403,เมอริเดียนแบน 350ml.,สุรา,,N,,,,,,,235.00,8850486100303,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,235.00,Y,263.00,20.000,6.000,12.000
เยลลี่มะม่วง,10563,เยลลี่มะม่วงเจอกัน 170 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,14.15,JC10563,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,14.15,Y,35.00,198.000,20.000,24.000
เยลลี่สตอเบอรี่เจอกัน-3ถุง100,10562,เยลลี่สตอเบอรี่เจอกัน 170 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,14.03,JC10562,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,14.03,Y,35.00,147.000,,70.000
เยลลี่ส้มเจอกัน-3ถุง100,10564,เยลลี่ส้มเจอกัน 170 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,10.00,JC10564,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,10.00,Y,35.00,118.000,31.000,62.000
เยลลี่เลม่อนเจอกัน,10566,เยลลี่เลม่อนเจอกัน 170 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,16.31,JC10566,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,16.31,Y,35.00,124.000,32.000,63.000
เลมอนเนด,10205,เลมอนเนด 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.20,JC10205,,,Y,,คลาสทาวน์,37.20,Y,50.00,6.000,6.000,12.000
เส้นแห้ง99-(ถุงใหญ่)-1x20,10453,เส้นแห้ง99 (ถุงใหญ่) 1x20,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,102.13,JC10453,,,Y,,ร้าน 99,102.13,Y,110.00,36.000,11.000,22.000
เสื้อ-ขาว-s-t-shirt-2024,10114,เสื้อขาว M T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,70.00,JC10114,,,Y,,ร้านฟรีดอม,70.00,Y,110.00,1.000,,
เสื้อดำ-m-t-shirt-2024,10119,เสื้อดำ M T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,70.00,JC10119,,,Y,,ร้านฟรีดอม,70.00,Y,110.00,10.000,,
เสื้อดำ-s-t-shirt-2024,10118,เสื้อดำ S T-SHIRT 2024,ของที่ระลึก,,N,,,,,,,65.00,JC10118,,,Y,,ร้านฟรีดอม,65.00,Y,100.00,2.000,,
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว--m,10880,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว  M,ของที่ระลึก,,N,,,,,,,71.53,JC10880,,,Y,,,71.53,Y,110.00,39.000,18.000,36.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-2xl,10883,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว 2XL,ของที่ระลึก,,N,,,,,,,101.53,JC10883,,,Y,,,101.53,Y,140.00,30.000,15.000,30.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-l,10881,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว L,ของที่ระลึก,,N,,,,,,,86.53,JC10881,,,Y,,,86.53,Y,120.00,28.000,33.000,67.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-s,10878,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว S,ของที่ระลึก,,N,,,,,,,66.53,JC10878,,,Y,,,66.53,Y,100.00,30.000,10.000,20.000
เสื้อผ้าคอทตอบผู้ใหญ่-สีขาว-xl,10882,เสื้อผ้าคอตตอนผู้ใหญ่ สีขาว XL,ของที่ระลึก,,N,,,,,,,91.53,JC10882,,,Y,,,91.53,Y,130.00,23.000,25.000,52.000
เสื้อผ้าสาลู-(ผู้หญิง-ช้าง),10042,เสื้อผ้าสาลู (ผู้หญิง ช้าง),ความงามและของใช้ส่วนตัว,,N,,,,,,,340.00,JC10042,,,Y,,พี่ตุ๊กผ้าสาลู,340.00,Y,490.00,0.000,,2.000
เสื้อผ้าสาลู-(ผู้หญิง-ปลา),10036,เสื้อผ้าสาลู (ผู้หญิง ปลา),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,394.00,JC10036,,,Y,,พี่ตุ๊กผ้าสาลู,394.00,Y,590.00,2.000,,2.000
เสื้อผ้าสาลู(แขนกุด),10287,เสื้อผ้าสาลู(แขนกุด),ความงามและของใช้ส่วนตัว,,N,,,,,,,490.00,jc10287,,,Y,,,490.00,Y,490.00,0.000,1.000,1.000
เสื้อสาลู-(ชาย),10570,เสื้อสาลู (ชาย),ความงามและของใช้ส่วนตัว,,N,,,,,,,440.00,JC10570,,,Y,,พี่ตุ๊กผ้าสาลู,440.00,Y,590.00,0.000,0.000,2.000
เสื้อสาลู-(ผู้หญิง),10590,เสื้อสาลู (ผู้หญิง แมว),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,388.00,JC10590,,,Y,,พี่ตุ๊กผ้าสาลู,388.00,Y,590.00,1.000,0.000,1.000
เสื้อสาลู-(หญิง),10952,เสื้อสาลู (หญิง),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,590.00,JC10952,,,Y,,,590.00,Y,690.00,0.000,1.000,
เสื้อสาลู-(หญิง)แขนกุด,10953,เสื้อสาลู (หญิง)แขนกุด,,,N,,,,,,,300.00,JC10953,,,Y,,,300.00,Y,490.00,1.000,1.000,
เสื้อสาลู-(ฮู้ด),10098,เสื้อสาลู (ฮู้ด),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,428.00,JC10098,,,Y,,,428.00,Y,650.00,1.000,1.000,1.000
เสื้อสาลู-ครอป,10621,เสื้อสาลู ครอป,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,288.00,JC10621,,,Y,,,288.00,Y,490.00,0.000,1.000,1.000
เสื้อสาลู-ชาย--(ลายทาง),10593,เสื้อสาลู ชาย  (ลายทาง),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,428.00,JC10593,,,Y,,,428.00,Y,650.00,1.000,1.000,1.000
เสื้อสาลู-ชาย-(ลายช้าง),10571,เสื้อสาลู ชาย (ลายช้าง),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,428.00,JC10571,,,Y,,,428.00,Y,650.00,1.000,1.000,1.000
เสื้อสาลู-ชาย-(ลายปลา),10620,เสื้อสาลู ชาย (ลายปลา),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,428.00,JC10620,,,Y,,,428.00,Y,650.00,1.000,1.000,1.000
เสื้อสาลู-ชาย-(ลายแมว)‎,10616,เสื้อสาลู ชาย (ลายแมว)‎,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,428.00,JC10616,,,Y,,,428.00,Y,650.00,1.000,1.000,1.000
เสื้อสาลูชาย-(คอฮาวาย),10156,เสื้อสาลูชาย (คอฮาวาย),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,495.00,JC10156,,,Y,,พี่ตุ๊กผ้าสาลู,495.00,Y,590.00,1.000,,2.000
เสื้อสาลูแขนกุด-(คราม),10572,เสื้อสาลูแขนกุด (คราม),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,388.00,JC10572,,,Y,,,388.00,Y,590.00,0.000,1.000,1.000
เสื้อสาลูแขนกุด-(ลายจุด),10057,เสื้อสาลูแขนกุด (ลายจุด),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,388.00,JC10057,,,Y,,,388.00,Y,590.00,1.000,1.000,1.000
เสื้อสาลูแขนกุด-(ลายดอก),10951,เสื้อสาลูแขนกุด (ลายดอก),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,409.00,JC10951,,,Y,,,409.00,Y,550.00,1.000,1.000,
เสื้อสาลูแขนกุด-(ลายทาง)‎,10262,เสื้อสาลูแขนกุด (ลายทาง)‎,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,388.00,JC10262,,,Y,,,,Y,590.00,1.000,1.000,1.000
เสื้อสาลูแขนกุด-(ลายปัก),10546,เสื้อสาลูแขนกุด (ลายปัก),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,482.00,JC10546,,,Y,,,,Y,690.00,1.000,1.000,1.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว--s,10884,เสื้อเด็ก ผ้าคอตตอนสีขาว  S,ของที่ระลึก,,N,,,,,,,56.53,JC10884,,,Y,,,0.00,Y,90.00,11.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-2xl,10888,เสื้อเด็ก ผ้าคอตตอนสีขาว 2XL,ของที่ระลึก,,N,,,,,,,71.53,JC10888,,,Y,,,0.00,Y,110.00,15.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-l,10886,เสื้อเด็ก ผ้าคอตตอนสีขาว L,ของที่ระลึก,,N,,,,,,,61.53,JC10886,,,Y,,,0.00,Y,100.00,16.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-m,10885,เสื้อเด็ก ผ้าคอตตอนสีขาว M,ของที่ระลึก,,N,,,,,,,56.53,JC10885,,,Y,,,0.00,Y,90.00,9.000,10.000,20.000
เสื้อเด็ก-ผ้าคอทตอบสีขาว-xl,10887,เสื้อเด็ก ผ้าคอตตอนสีขาว XL,ของที่ระลึก,,N,,,,,,,61.53,JC10887,,,Y,,,0.00,Y,100.00,16.000,10.000,20.000
เหล้าโซจูมีเฮ-honeydew-13%,10060,เหล้าโซจูมีเฮ Honeydew 13% 350ml.,สุรา,,N,,,,,,,67.50,8850999021577,,,Y,,หสน.อรพรรณ นครพนม,0.00,Y,87.00,10.000,6.000,12.000
